#{"t_start": 1707322821.608657, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,314.060092
0.0,100,314.435529
0.0,100,314.820303
0.0,100,315.196535
0.0,100,315.566979
0.0,100,319.894947
0.0,100,320.35283
0.0,100,320.772634
0.0,100,321.163608
0.0,100,321.554087
0.0,100,321.961919
0.0,100,322.357587
0.0,100,322.7564
0.0,100,323.16105
0.0,100,323.556127
0.0,100,323.942742
0.0,100,324.33984
0.0,100,324.726631
0.0,100,325.111047
0.0,100,325.520369
0.0,100,325.916703
0.0,100,326.30249
0.0,100,326.687377
0.0,100,327.077424
0.0,100,327.466777
0.0,100,331.865877
0.0,100,332.264777
0.0,100,332.648844
0.0,100,333.042548
0.0,100,333.443595
0.0,100,333.837735
0.0,100,334.24424
0.0,100,334.624212
0.0,100,335.015884
0.0,100,335.416616
0.0,100,335.807014
0.0,100,336.198613
0.0,100,336.580532
0.0,100,336.975408
0.0,100,337.366554
0.0,100,337.760569
0.0,100,338.23075
0.0,100,338.636147
0.0,100,339.033105
0.0,100,339.430574
0.0,100,339.818349
0.0,100,344.278493
0.0,100,344.701714
0.0,100,345.097026
0.0,100,345.494501
0.0,100,345.896863
0.0,100,346.301128
0.0,100,346.703733
0.0,100,347.10934
0.0,100,347.517471
0.0,100,347.921897
0.0,100,348.334298
0.0,100,348.746679
0.0,100,349.280603
0.0,100,349.791664
0.0,100,350.287468
0.0,100,350.769931
0.0,100,351.246105
0.0,100,351.741919
0.0,100,352.257548
0.0,100,352.663379
0.0,100,357.778957
0.0,100,358.188193
0.0,100,358.58198
0.0,100,358.979466
0.0,100,359.375153
0.0,100,359.766499
0.0,100,360.165278
0.0,100,360.554514
0.0,100,360.954003
0.0,100,361.348395
0.0,100,361.755049
0.0,100,362.149143
0.0,100,362.540136
0.0,100,362.936588
0.0,100,363.340001
0.0,100,363.73718
0.0,100,364.136711
0.0,100,364.53612
0.0,100,364.93022
0.0,100,365.324953
0.0,100,365.722964
0.0,100,370.137423
0.0,100,370.554994
0.0,100,370.975439
0.0,100,371.37183
0.0,100,371.778043
0.0,100,372.176155
0.0,100,372.589809
0.0,100,372.989391
0.0,100,373.412364
0.0,100,373.8097
0.0,100,374.275771
0.0,100,374.693269
0.0,100,375.094535
0.0,100,375.51824
0.0,100,375.922845
0.0,100,376.371584
0.0,100,376.812434
0.0,100,377.257306
0.0,100,377.671872
0.0,100,378.076245
0.0,100,382.559612
0.0,100,382.979767
0.0,100,383.406644
0.0,100,383.816616
0.0,100,384.236347
0.0,100,384.644591
0.0,100,385.052635
0.0,100,385.467387
0.0,100,385.87679
0.0,100,386.282423
0.0,100,386.699625
0.0,100,387.108338
0.0,100,387.520194
0.0,100,387.93086
0.0,100,388.347915
0.0,100,388.757086
0.0,100,389.170362
0.0,100,389.582268
0.0,100,389.991977
0.0,100,390.405442
0.0,100,390.824022
0.0,100,395.330242
0.0,100,395.736835
0.0,100,396.151223
0.0,100,396.571054
0.0,100,396.977273
0.0,100,397.386732
