#{"t_start": 1707321222.3920522, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.955,5,258.07294
0.946,6,258.081492
0.946,6,258.093338
0.955,5,258.103934
0.955,5,258.115408
0.955,5,258.123435
0.955,5,258.130818
0.955,5,258.13944
0.946,6,258.148975
0.955,5,258.156403
0.955,5,258.164482
0.955,5,258.17216
0.946,6,258.180818
0.955,5,258.188229
0.955,5,258.195448
0.955,5,258.202587
0.946,6,258.211918
0.946,6,258.230868
0.955,5,258.23809
0.955,5,258.245274
0.955,5,258.252726
0.955,5,258.260549
0.955,5,258.269281
0.955,5,258.277637
0.946,6,258.28634
0.955,5,258.29353
0.955,5,258.300686
0.955,5,258.307802
0.955,5,258.31512
0.955,5,258.32554
0.955,5,258.332766
0.955,5,258.340561
0.955,5,258.347636
0.955,5,258.354649
0.955,5,258.361731
0.955,5,258.36867
0.955,5,258.375516
0.955,5,258.382909
0.955,5,258.390076
0.955,5,258.397028
0.955,5,258.403959
0.955,5,258.41079
0.955,5,258.417633
0.928,8,258.432266
0.955,5,258.439543
0.955,5,258.447107
0.955,5,258.454291
0.955,5,258.461463
0.955,5,258.46931
0.955,5,258.476192
0.955,5,258.4832
0.955,5,258.490829
0.955,5,258.497903
0.955,5,258.504807
0.955,5,258.512161
0.946,6,258.527578
0.946,6,258.53992
0.955,5,258.549161
0.946,6,258.560493
0.955,5,258.569978
0.955,5,258.579088
0.946,6,258.589219
0.946,6,258.598912
0.955,5,258.607364
0.937,7,258.618537
0.946,6,258.631378
0.946,6,258.64121
0.955,5,258.649169
0.955,5,258.65705
0.955,5,258.666406
0.955,5,258.675656
0.955,5,258.683847
0.955,5,258.692067
0.955,5,258.700049
0.955,5,258.707671
0.946,6,258.716292
0.955,5,258.723175
0.955,5,258.730647
0.955,5,258.741862
0.955,5,258.749065
0.955,5,258.755947
0.946,6,258.764189
0.955,5,258.772392
0.955,5,258.780042
0.955,5,258.787826
0.955,5,258.794883
0.955,5,258.801739
0.955,5,258.808572
0.946,6,258.817006
0.955,5,258.824064
0.955,5,258.830952
0.955,5,258.841322
0.955,5,258.848305
0.946,6,258.857175
0.955,5,258.864856
0.955,5,258.871779
0.946,6,258.880088
0.955,5,258.886964
0.955,5,258.893798
0.955,5,258.900948
0.955,5,258.907962
0.946,6,258.917664
0.946,6,258.926725
0.955,5,258.934844
0.937,7,258.948951
0.946,6,258.959701
0.946,6,258.969388
0.955,5,258.976285
0.955,5,258.983286
0.955,5,258.99018
0.946,6,258.998361
0.946,6,259.006613
0.955,5,259.014143
0.955,5,259.021549
0.955,5,259.028468
0.955,5,259.035487
0.955,5,259.04614
0.955,5,259.053827
0.955,5,259.060735
0.955,5,259.067702
0.955,5,259.074635
0.955,5,259.081468
0.955,5,259.0883
0.937,7,259.100051
0.955,5,259.107839
0.955,5,259.116155
0.955,5,259.124252
0.928,8,259.136281
0.955,5,259.143751
0.937,7,259.159291
0.946,6,259.167753
0.937,7,259.177269
0.955,5,259.184952
0.955,5,259.193293
0.955,5,259.201221
0.955,5,259.208316
0.955,5,259.215461
0.946,6,259.224011
0.937,7,259.239819
0.955,5,259.247344
0.955,5,259.257849
0.955,5,259.264924
0.955,5,259.27167
0.955,5,259.278306
0.928,8,259.288701
0.937,7,259.298325
0.955,5,259.30508
0.955,5,259.311826
0.946,6,259.31973
0.955,5,259.326386
0.955,5,259.33319
0.955,5,259.340065
0.955,5,259.347646
0.955,5,259.357992
0.946,6,259.366202
0.955,5,259.372922
0.955,5,259.379792
0.955,5,259.386615
0.955,5,259.39333
0.955,5,259.400162
0.937,7,259.409351
0.955,5,259.416038
0.955,5,259.423021
0.955,5,259.429776
0.955,5,259.436491
0.955,5,259.443245
0.955,5,259.449933
0.955,5,259.459915
0.955,5,259.467076
0.955,5,259.474077
0.946,6,259.482085
0.955,5,259.489542
0.955,5,259.496245
0.955,5,259.503043
0.955,5,259.509787
0.955,5,259.516452
0.955,5,259.523112
0.955,5,259.530304
0.955,5,259.537395
0.946,6,259.545427
0.955,5,259.552356
0.955,5,259.562376
0.946,6,259.57114
0.955,5,259.578153
0.955,5,259.584929
0.946,6,259.593078
0.955,5,259.600643
0.946,6,259.610356
0.955,5,259.617469
0.955,5,259.6243
0.946,6,259.632382
0.946,6,259.640414
0.955,5,259.647098
0.946,6,259.655001
0.955,5,259.665549
0.946,6,259.674145
0.955,5,259.680989
0.955,5,259.687685
0.955,5,259.694389
0.955,5,259.702524
0.955,5,259.709276
0.955,5,259.716111
0.955,5,259.722875
0.955,5,259.729558
0.955,5,259.736234
0.955,5,259.743245
0.946,6,259.751348
0.955,5,259.758172
0.955,5,259.768405
0.946,6,259.776755
0.937,7,259.786154
0.955,5,259.792763
0.955,5,259.799412
0.955,5,259.806002
0.955,5,259.812967
0.946,6,259.820996
0.955,5,259.827615
0.955,5,259.834334
0.955,5,259.840908
0.955,5,259.847476
0.946,6,259.855814
0.955,5,259.862742
0.955,5,259.873643
0.955,5,259.880728
0.955,5,259.887588
0.955,5,259.894708
0.955,5,259.901928
0.937,7,259.911683
0.955,5,259.91941
0.955,5,259.926375
0.955,5,259.933348
0.955,5,259.940801
0.955,5,259.947852
0.955,5,259.954885
0.955,5,259.96191
0.955,5,259.968937
0.955,5,259.979376
0.955,5,259.986984
0.955,5,259.994017
0.955,5,260.001033
0.937,7,260.011052
0.955,5,260.018099
0.955,5,260.025244
0.955,5,260.032185
0.955,5,260.039179
0.955,5,260.046397
0.955,5,260.053641
0.946,6,260.061934
0.946,6,260.070277
0.955,5,260.080496
0.955,5,260.087313
0.955,5,260.09584
0.937,7,260.1057
0.955,5,260.11299
0.955,5,260.119701
0.955,5,260.126331
0.946,6,260.134595
0.955,5,260.141462
0.955,5,260.148135
0.955,5,260.154835
0.946,6,260.163037
0.955,5,260.169697
0.955,5,260.17651
0.946,6,260.188258
0.946,6,260.196194
0.955,5,260.202929
0.955,5,260.209535
0.955,5,260.216209
0.955,5,260.223433
0.937,7,260.232705
0.955,5,260.239573
0.937,7,260.255098
0.955,5,260.262013
0.955,5,260.268976
0.955,5,260.275745
0.955,5,260.28584
0.955,5,260.292812
0.955,5,260.299676
0.955,5,260.306439
0.955,5,260.313118
0.955,5,260.319782
0.928,8,260.330472
0.955,5,260.337374
0.955,5,260.344074
0.955,5,260.350889
0.955,5,260.357577
0.955,5,260.364286
0.937,7,260.373959
0.955,5,260.380722
0.955,5,260.390759
0.955,5,260.397675
0.946,6,260.405588
0.955,5,260.412249
0.955,5,260.419449
0.955,5,260.426195
0.955,5,260.432933
0.955,5,260.439668
0.955,5,260.446335
0.955,5,260.453001
0.955,5,260.459953
0.946,6,260.468216
0.955,5,260.475028
0.946,6,260.48315
0.955,5,260.493157
0.955,5,260.500314
0.955,5,260.507259
0.955,5,260.513951
0.955,5,260.52055
0.955,5,260.527444
0.955,5,260.534154
0.955,5,260.541042
0.955,5,260.547932
0.955,5,260.554686
0.955,5,260.561376
0.955,5,260.568431
0.955,5,260.575237
0.955,5,260.582009
0.955,5,260.588795
0.937,7,260.602461
0.955,5,260.609418
0.955,5,260.616783
0.946,6,260.624937
0.955,5,260.631905
0.946,6,260.63984
0.955,5,260.646527
0.955,5,260.653565
0.955,5,260.660442
0.955,5,260.667239
0.955,5,260.674089
0.955,5,260.683437
0.955,5,260.691787
0.955,5,260.703988
0.955,5,260.711628
0.946,6,260.720701
0.946,6,260.729964
0.946,6,260.739153
0.955,5,260.746952
0.955,5,260.754909
0.946,6,260.76399
0.955,5,260.771613
0.946,6,260.78073
0.955,5,260.788729
0.955,5,260.799834
0.955,5,260.808535
0.955,5,260.816247
0.955,5,260.823844
0.946,6,260.832889
0.946,6,260.841901
0.955,5,260.849523
0.955,5,260.856438
0.955,5,260.863227
0.955,5,260.870026
0.955,5,260.876663
0.955,5,260.884389
0.946,6,260.892793
0.937,7,260.905518
0.955,5,260.912461
0.955,5,260.919227
0.955,5,260.925875
0.955,5,260.935202
0.946,6,260.943825
0.955,5,260.951167
0.955,5,260.960804
0.946,6,260.971931
0.955,5,260.984082
0.955,5,260.995013
0.955,5,261.011418
0.955,5,261.023824
0.955,5,261.035153
0.955,5,261.047292
0.955,5,261.057603
0.955,5,261.067684
0.946,6,261.080456
0.955,5,261.089121
0.955,5,261.096496
0.955,5,261.103939
0.955,5,261.114538
0.955,5,261.122054
0.955,5,261.13008
0.946,6,261.140559
0.955,5,261.1487
0.955,5,264.062739
0.955,5,264.070947
0.955,5,264.078574
0.955,5,264.085922
0.946,6,264.094496
0.955,5,264.102081
0.955,5,264.112478
0.955,5,264.119994
0.946,6,264.128593
0.955,5,264.135816
0.946,6,264.144997
0.955,5,264.152363
0.955,5,264.159516
0.937,7,264.169502
0.946,6,264.177823
0.955,5,264.184892
0.955,5,264.191849
0.955,5,264.198809
0.946,6,264.207525
0.955,5,264.217733
0.955,5,264.224639
0.955,5,264.23156
0.955,5,264.238388
0.955,5,264.245228
0.955,5,264.252576
0.955,5,264.259479
0.946,6,264.267729
0.955,5,264.274711
0.955,5,264.281558
0.955,5,264.288381
0.946,6,264.299007
0.955,5,264.309339
0.955,5,264.31924
0.955,5,264.326233
0.955,5,264.333116
0.955,5,264.340346
0.955,5,264.347264
0.955,5,264.354186
0.955,5,264.361138
0.937,7,264.370773
0.946,6,264.379284
0.955,5,264.386413
0.955,5,264.393433
0.955,5,264.400506
0.946,6,264.408691
0.955,5,264.418453
0.946,6,264.42827
0.937,7,264.437867
0.955,5,264.445277
0.955,5,264.452409
0.955,5,264.459361
0.946,6,264.467648
0.955,5,264.474541
0.955,5,264.481392
0.955,5,264.488969
0.955,5,264.495855
0.955,5,264.502861
0.946,6,264.51087
0.955,5,264.520228
0.955,5,264.527017
0.955,5,264.534293
0.955,5,264.541197
0.955,5,264.547948
0.955,5,264.554713
0.955,5,264.561315
0.955,5,264.568062
0.955,5,264.575951
0.955,5,264.582828
0.955,5,264.589691
0.955,5,264.596473
0.955,5,264.603192
0.955,5,264.609814
0.955,5,264.617957
0.955,5,264.627592
0.955,5,264.634518
0.955,5,264.641241
0.955,5,264.64834
0.955,5,264.654967
0.928,8,264.665472
0.955,5,264.672247
0.955,5,264.678985
0.955,5,264.685674
0.946,6,264.693492
0.955,5,264.700076
0.955,5,264.706957
0.955,5,264.713614
0.955,5,264.72023
0.955,5,264.729921
0.955,5,264.736919
0.946,6,264.744813
0.955,5,264.751511
0.955,5,264.75811
0.955,5,264.764712
0.955,5,264.771688
0.955,5,264.778379
0.937,7,264.787508
0.955,5,264.794416
0.955,5,264.801061
0.955,5,264.807659
0.955,5,264.814812
0.955,5,264.821716
0.955,5,264.831655
0.955,5,264.838498
0.955,5,264.845116
0.955,5,264.851705
0.955,5,264.85865
0.955,5,264.865352
0.946,6,264.873228
0.955,5,264.879881
0.955,5,264.886477
0.955,5,264.893061
0.946,6,264.901085
0.955,5,264.907871
0.955,5,264.914587
0.928,8,264.924923
0.955,5,264.93478
0.955,5,264.941604
0.955,5,264.948334
0.955,5,264.95518
0.946,6,264.963566
0.955,5,264.971137
0.955,5,264.977949
0.955,5,264.984765
0.955,5,264.992081
0.955,5,264.999664
0.955,5,265.006778
0.955,5,265.014606
0.955,5,265.022321
0.955,5,265.029869
0.955,5,265.040919
0.955,5,265.049282
0.955,5,265.057157
0.955,5,265.064969
0.937,7,265.074942
0.955,5,265.08282
0.946,6,265.092234
0.955,5,265.100341
0.955,5,265.108179
0.955,5,265.116676
0.955,5,265.124285
0.946,6,265.134284
0.955,5,265.145625
0.946,6,265.15495
0.937,7,265.165084
0.955,5,265.171984
0.955,5,265.178941
0.955,5,265.18634
0.955,5,265.193344
0.955,5,265.20069
0.955,5,265.208005
0.955,5,265.214988
0.955,5,265.221922
0.955,5,265.229075
0.955,5,265.236027
0.955,5,265.246724
0.946,6,265.255277
0.955,5,265.262213
0.955,5,265.269179
0.955,5,265.276135
0.955,5,265.283537
0.955,5,265.290786
0.955,5,265.298656
0.955,5,265.308032
0.955,5,265.318507
0.955,5,265.325428
0.955,5,265.332556
0.955,5,265.339609
0.955,5,265.350637
0.955,5,265.357921
0.946,6,265.366879
0.955,5,265.374873
0.946,6,265.384138
0.928,8,265.396152
0.955,5,265.404344
0.955,5,265.411803
0.955,5,265.420012
0.955,5,265.427245
0.955,5,265.434696
0.946,6,265.443124
0.955,5,265.453852
0.955,5,265.460875
0.955,5,265.468005
0.937,7,265.477334
0.955,5,265.484753
0.955,5,265.491529
0.955,5,265.498393
0.955,5,265.505866
0.928,8,265.517669
0.955,5,265.524733
0.955,5,265.532807
0.946,6,265.54192
0.946,6,265.55409
0.955,5,265.561671
0.955,5,265.569931
0.955,5,265.5776
0.955,5,265.587499
0.937,7,265.599339
0.955,5,265.606909
0.955,5,265.615365
0.955,5,265.622691
0.955,5,265.630548
0.955,5,265.637641
0.946,6,265.645882
0.955,5,265.657011
0.955,5,265.665864
0.955,5,265.674246
0.946,6,265.684492
0.955,5,265.692731
0.955,5,265.701408
0.955,5,265.709793
0.955,5,265.718362
0.946,6,265.728237
0.955,5,265.736688
0.955,5,265.745117
0.946,6,265.758632
0.955,5,265.76774
0.955,5,265.776178
0.955,5,265.784804
0.955,5,265.793195
0.946,6,265.803321
0.955,5,265.811671
0.955,5,265.820281
0.955,5,265.828506
0.937,7,265.840084
0.955,5,265.848469
0.955,5,265.857056
0.955,5,265.869189
0.955,5,265.877329
0.955,5,265.885703
0.946,6,265.894614
0.955,5,265.901959
0.946,6,265.910671
0.955,5,265.917882
0.955,5,265.924918
0.955,5,265.931936
0.955,5,265.939293
0.955,5,265.946535
0.955,5,265.953652
0.955,5,265.960682
0.955,5,265.971236
0.955,5,265.978312
0.955,5,265.985744
0.955,5,265.992824
0.955,5,265.999902
0.955,5,266.007428
0.946,6,266.015926
0.955,5,266.022958
0.955,5,266.029983
0.955,5,266.037067
0.955,5,266.04407
0.955,5,266.051542
0.955,5,266.058639
0.946,6,266.071496
0.955,5,266.079748
0.946,6,266.089228
0.955,5,266.097248
0.946,6,266.106648
0.955,5,266.113695
0.955,5,266.120692
0.955,5,266.127684
0.955,5,266.134895
0.946,6,266.143263
0.955,5,266.150064
0.946,6,266.158548
0.955,5,266.165333
0.955,5,266.175814
0.955,5,266.18307
0.955,5,266.189929
0.955,5,266.19675
0.955,5,266.203536
0.946,6,266.211512
0.955,5,266.218215
0.946,6,266.226913
0.955,5,266.233746
0.955,5,266.24051
0.955,5,266.24771
0.955,5,266.254696
0.955,5,266.261445
0.955,5,266.268251
0.955,5,266.278337
0.937,7,266.288534
0.955,5,266.295313
0.946,6,266.303385
0.946,6,266.311378
0.937,7,266.320613
0.955,5,266.32898
0.955,5,266.336302
0.955,5,266.343058
0.955,5,266.349843
0.955,5,266.356663
0.955,5,266.363372
0.955,5,266.370081
0.955,5,266.380855
0.955,5,266.387862
0.955,5,266.394616
0.955,5,266.401371
0.955,5,266.408162
0.955,5,266.414925
0.955,5,266.422342
0.955,5,266.429097
0.946,6,266.43719
0.946,6,266.445182
0.955,5,266.451881
0.946,6,266.460246
0.955,5,266.466991
0.955,5,266.473959
0.937,7,266.487332
0.955,5,266.495382
0.955,5,266.503423
0.946,6,266.51321
0.955,5,266.521302
0.955,5,266.529163
0.955,5,266.536986
0.955,5,266.544825
0.955,5,266.552613
0.955,5,266.560357
0.955,5,266.568609
0.955,5,266.576689
0.955,5,266.587915
0.955,5,266.595811
0.955,5,266.603609
0.946,6,266.61292
0.955,5,266.620769
0.946,6,266.629982
0.955,5,266.637733
0.955,5,266.64548
0.955,5,266.653274
0.955,5,266.66071
0.955,5,266.66767
0.946,6,266.675705
0.955,5,266.682437
0.955,5,266.692384
0.955,5,266.699399
0.937,7,266.708829
0.955,5,266.715602
0.955,5,266.722349
0.955,5,266.729094
0.955,5,266.735817
0.955,5,266.742794
0.955,5,266.74958
0.955,5,266.756442
0.955,5,266.763205
0.955,5,266.770023
0.946,6,266.778099
0.955,5,266.785129
0.937,7,266.798135
0.955,5,266.805214
0.955,5,266.811994
0.955,5,266.818829
0.955,5,266.825582
0.955,5,266.832323
0.955,5,266.839072
0.955,5,266.845813
0.937,7,266.855354
0.955,5,266.862127
0.946,6,266.870172
0.955,5,266.876912
0.955,5,266.883635
0.955,5,266.890425
0.955,5,266.90066
0.946,6,266.908979
0.937,7,266.918365
0.955,5,266.925132
0.946,6,266.933175
0.946,6,266.941405
0.955,5,266.948216
0.955,5,266.955041
0.946,6,266.963092
0.955,5,266.969841
0.955,5,266.976612
0.946,6,266.984782
0.955,5,266.991595
0.955,5,267.001746
0.955,5,267.008643
0.928,8,267.019197
0.955,5,267.026213
0.955,5,267.033016
0.955,5,267.039767
0.955,5,267.046534
0.955,5,267.053332
0.955,5,267.060075
0.955,5,267.067005
0.955,5,267.074525
0.955,5,267.081485
0.955,5,267.088766
0.955,5,267.09558
0.955,5,267.105951
0.946,6,267.114223
0.955,5,267.121039
0.955,5,269.939341
0.955,5,269.946476
0.955,5,269.953522
0.955,5,269.960478
0.955,5,269.968138
0.955,5,269.975276
0.955,5,269.982335
0.955,5,269.989357
0.955,5,269.999279
0.955,5,270.006371
0.955,5,270.014741
0.955,5,270.022874
0.955,5,270.030739
0.955,5,270.038003
0.955,5,270.045345
0.955,5,270.053066
0.955,5,270.060427
0.955,5,270.068334
0.955,5,270.075543
0.955,5,270.084505
0.955,5,270.09209
0.955,5,270.103696
0.955,5,270.111752
0.955,5,270.119693
0.955,5,270.127687
0.955,5,270.13569
0.955,5,270.142789
0.955,5,270.149826
0.955,5,270.156905
0.955,5,270.163947
0.955,5,270.170865
0.955,5,270.177847
0.955,5,270.184961
0.955,5,270.191943
0.955,5,270.198904
0.955,5,270.209797
0.955,5,270.216852
0.955,5,270.223809
0.955,5,270.230815
0.955,5,270.23776
0.955,5,270.244672
0.955,5,270.279946
0.955,5,270.286613
0.955,5,270.293513
0.955,5,270.300123
0.955,5,270.310313
0.955,5,270.317253
0.955,5,270.323831
0.955,5,270.330407
0.955,5,270.337779
0.955,5,270.344359
0.955,5,270.35107
0.955,5,270.357782
0.955,5,270.364372
0.955,5,270.371555
0.955,5,270.383885
0.955,5,270.390905
0.955,5,270.397839
0.955,5,270.404513
0.955,5,270.414593
0.955,5,270.421751
0.955,5,270.428706
0.955,5,270.435421
0.955,5,270.442119
0.955,5,270.449143
0.955,5,270.456073
0.955,5,270.46267
0.955,5,270.469411
0.955,5,270.475985
0.955,5,270.482574
0.955,5,270.48992
0.955,5,270.496535
0.955,5,270.503225
0.955,5,270.5132
0.955,5,270.520449
0.955,5,270.527174
0.955,5,270.534551
0.955,5,270.541428
0.955,5,270.548238
0.955,5,270.554913
0.955,5,270.561504
0.955,5,270.569468
0.955,5,270.577456
0.955,5,270.584424
0.955,5,270.59119
0.955,5,270.598001
0.955,5,270.604653
0.955,5,270.611253
0.955,5,270.621749
0.955,5,270.628381
0.955,5,270.635091
0.955,5,270.641758
0.955,5,270.648332
0.955,5,270.654906
0.955,5,270.661952
0.955,5,270.668819
0.955,5,270.675466
0.955,5,270.682235
0.955,5,270.688863
0.955,5,270.695426
0.955,5,270.702137
0.955,5,270.709412
0.955,5,270.718943
0.955,5,270.726264
0.955,5,270.732904
0.955,5,270.739793
0.955,5,270.746458
0.955,5,270.753101
0.955,5,270.75967
0.955,5,270.766235
0.955,5,270.773751
0.955,5,270.780416
0.955,5,270.787122
0.955,5,270.79412
0.955,5,270.801013
0.955,5,270.807714
0.955,5,270.814926
0.955,5,270.824806
0.955,5,270.831763
0.955,5,270.838493
0.955,5,270.845161
0.955,5,270.851861
0.955,5,270.859941
0.955,5,270.867792
0.955,5,270.874837
0.955,5,270.882734
0.955,5,270.88982
0.955,5,270.897573
0.955,5,270.905015
0.955,5,270.912312
0.955,5,270.919583
0.955,5,270.929944
0.955,5,270.937156
0.955,5,270.944314
0.955,5,270.951875
0.955,5,270.959208
0.955,5,270.967177
0.955,5,270.974757
0.955,5,270.982898
0.955,5,270.990123
0.955,5,270.997894
0.955,5,271.004953
0.955,5,271.012903
0.955,5,271.02042
0.955,5,271.032035
0.955,5,271.039274
0.955,5,271.046429
0.955,5,271.054095
0.955,5,271.061079
0.955,5,271.068548
0.955,5,271.075603
0.955,5,271.08282
0.955,5,271.090242
0.955,5,271.097939
0.955,5,271.105153
0.955,5,271.112314
0.955,5,271.119846
0.955,5,271.12978
0.955,5,271.138622
0.955,5,271.146666
0.955,5,271.15466
0.955,5,271.162635
0.955,5,271.170338
0.955,5,271.177386
0.955,5,271.184326
0.955,5,271.191175
0.955,5,271.197944
0.955,5,271.204751
0.955,5,271.211415
0.955,5,271.218095
0.955,5,271.225523
0.955,5,271.235568
0.955,5,271.243279
0.955,5,271.251001
0.955,5,271.258694
0.955,5,271.266306
0.955,5,271.274236
0.955,5,271.281878
0.955,5,271.289654
0.955,5,271.29737
0.955,5,271.304197
0.955,5,271.310953
0.955,5,271.317691
0.955,5,271.324352
0.955,5,271.331532
0.955,5,271.341649
0.955,5,271.349018
0.955,5,271.355714
0.955,5,271.36234
0.955,5,271.368947
0.955,5,271.379463
0.955,5,271.393326
0.955,5,271.401179
0.955,5,271.408185
0.955,5,271.418653
0.955,5,271.427979
0.955,5,271.43939
0.955,5,271.448253
0.955,5,271.456667
0.955,5,271.464732
0.955,5,271.472857
0.955,5,271.480891
0.955,5,271.489904
0.955,5,271.497753
0.955,5,271.505613
0.955,5,271.513338
0.955,5,271.521402
0.955,5,271.529299
0.955,5,271.537143
0.955,5,271.548179
0.955,5,271.555973
0.955,5,271.563613
0.955,5,271.572108
0.955,5,271.579998
0.955,5,271.587842
0.955,5,271.595559
0.955,5,271.603734
0.955,5,271.611527
0.955,5,271.61938
0.955,5,271.627152
0.955,5,271.634812
0.955,5,271.645656
