#{"t_start": 1707324224.5486014, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,258.968275
0.0,100,259.129397
0.0,100,259.286705
0.0,100,259.442085
0.0,100,259.596738
0.136,96,259.749785
0.0,100,259.901474
0.0,100,260.061344
0.0,100,260.215872
0.0,100,260.389156
0.0,100,260.546498
0.0,100,260.701785
0.0,100,260.851927
0.0,100,261.012671
0.0,100,261.1716
0.0,100,261.3243
0.0,100,261.479207
0.0,100,261.632633
0.0,100,261.796352
0.0,100,264.605255
0.0,100,264.764717
0.0,100,264.925297
0.0,100,265.079933
0.0,100,265.24347
0.0,100,265.407021
0.0,100,265.562061
0.0,100,265.716548
0.0,100,265.868129
0.0,100,266.029315
0.0,100,266.181297
0.0,100,266.34439
0.0,100,266.499051
0.0,100,266.659549
0.0,100,266.80904
0.0,100,266.968731
0.0,100,267.122602
0.0,100,267.327624
0.0,100,267.49355
0.0,100,267.647349
0.0,100,270.753215
0.0,100,270.921894
0.0,100,271.082553
0.0,100,271.239586
0.0,100,271.403666
0.0,100,271.555927
0.0,100,271.713968
0.0,100,271.868895
0.0,100,272.024968
0.0,100,272.176124
0.0,100,272.338187
0.0,100,272.492177
0.0,100,272.67524
0.0,100,272.832398
0.0,100,272.991937
0.0,100,273.16996
0.0,100,273.3298
0.0,100,273.4936
0.0,100,273.647043
0.0,100,273.807279
0.0,100,273.958958
0.0,100,276.799713
0.0,100,276.963214
0.0,100,277.126207
0.0,100,277.285225
0.0,100,277.43758
0.0,100,277.599076
0.0,100,277.751561
0.0,100,277.904436
0.0,100,278.074399
0.0,100,278.232926
0.0,100,278.384118
0.0,100,278.547946
0.0,100,278.712951
0.0,100,278.887586
0.0,100,279.063135
0.0,100,279.248835
0.0,100,279.430197
0.0,100,279.602263
0.0,100,279.779255
0.0,100,279.953104
