#{"t_start": 1707315799.0614781, "env_id": "MountainCarContinuous-v0"}
r,l,t
93.581971,75,112.57877
93.19545,77,112.635643
93.642715,74,112.695035
93.263673,77,112.751853
93.474452,75,112.812284
93.6547,74,113.961888
93.665949,73,114.034909
93.494092,75,114.106592
93.154035,76,114.175662
93.44438,74,114.243625
93.171818,74,114.310465
92.934456,78,114.375866
93.521331,76,114.441353
93.39099,73,114.498318
92.749666,76,114.561909
93.73452,74,114.622672
93.248969,75,114.67995
92.929637,75,114.740799
92.635665,78,114.800688
93.247308,75,114.861943
93.091621,75,114.920156
93.156474,74,114.976349
93.546521,74,115.034871
93.457152,75,115.089767
93.388699,73,115.147171
93.408914,73,115.200504
93.631404,73,115.261484
93.481375,73,115.315767
93.699676,83,115.381714
93.323388,78,115.442515
93.535333,73,115.497019
93.603243,76,115.557033
93.426777,73,115.610085
93.264986,78,116.790394
93.286071,74,116.858057
93.038287,77,116.932211
93.227995,74,117.001372
93.502552,74,117.062715
93.614497,74,117.152613
93.473847,75,117.226761
93.589706,73,117.296125
93.397415,75,117.361805
93.5105,73,117.428347
93.803166,74,117.491257
93.921151,75,117.554256
92.983096,76,117.619397
93.189895,75,117.678131
93.521378,72,117.737393
93.191898,75,117.79859
93.090833,75,117.858283
93.425382,74,117.919394
92.966899,77,117.977149
93.244219,74,118.036695
93.314664,76,118.092756
93.181745,73,118.151454
93.560256,76,118.21027
93.496347,76,118.268038
93.347851,76,118.328542
93.308689,75,118.383793
93.469775,75,118.44146
93.245675,74,119.603056
93.296258,74,119.67898
93.98331,76,119.750477
93.641122,73,119.818375
93.59935,72,119.88479
93.414895,72,119.944386
93.23372,74,120.008356
93.274518,74,120.07129
93.471301,73,120.12849
93.187438,74,120.191269
93.438319,73,120.249536
93.221932,72,120.312519
93.411009,74,120.372082
93.405681,73,120.427492
93.252001,73,120.487204
93.320804,72,120.54172
93.357697,73,120.600048
93.284566,73,120.653442
93.368144,73,120.711988
93.19281,74,120.769162
92.878677,75,120.827528
93.416199,74,120.886576
93.799241,75,120.941997
93.500702,72,120.998954
92.980577,76,121.055012
93.134332,74,121.114141
93.123439,76,121.169929
